"","yield"
"LT0151.20",75.1575432512594
"LT0151.21",75.2983842332983
"LT0151.22",79.1204139866501
"LT0151.23",74.1957417150691
"LT0151.24",75.6333708619852
"LT0151.25",75.0810766924272
"LT0152.01",65.7197968509136
"LT0152.02",68.6171421134535
"LT0152.03",69.5302465734387
"LT0152.04",65.464979760436
"LT0152.05",68.0600900885957
"LT0152.06",65.8818505349888
"LT0152.07",65.8315899667965
"LT0152.08",64.5984692155209
"LT0152.09",64.8255940624706
"LT0152.10",62.4761995547026
"LT0152.11",66.2110504077012
"LT0152.12",69.756065978258
"LT0152.13",66.2864920615519
"LT0152.14",67.8878524558423
"LT0152.15",67.4788017369401
"LT0152.16",65.0113749673697
"LT0152.17",64.8690927833247
"LT0152.18",66.4164795439375
"LT0152.19",65.5854260310952
"LT0152.20",66.0268872412131
"LT0152.21",66.9582374761129
"LT0152.22",68.0553470305971
"LT0152.23",65.1214337685657
"LT0152.24",68.1107579630585
"LT0152.25",67.0480220850487
"LT0153.01",75.9012345484379
"LT0153.02",81.4632228071515
"LT0153.03",76.194238836736
"LT0153.04",78.5778776429482
"LT0153.05",73.2694844952571
"LT0153.06",78.0920447493459
"LT0153.07",77.069656155495
"LT0153.08",78.0896388353766
"LT0153.09",76.8215094522886
"LT0153.10",77.4014899534258
"LT0153.11",75.3587672455541
"LT0153.12",75.0053319414364
"LT0153.13",79.3318903307095
"LT0153.14",77.3204752570887
"LT0153.15",76.9120233073207
"LT0153.16",80.1066636632505
"LT0153.17",76.1187510642971
"LT0153.18",76.5704345367258
"LT0153.19",75.752622344954
"LT0153.20",79.9352326808438
"LT0153.21",76.1159900626671
"LT0153.22",79.4686421616284
"LT0153.23",80.7369622316796
"LT0153.24",78.2977203894101
"LT0153.25",74.8738430385819
"LT0154.01",77.9369207282814
"LT0154.02",74.7096563405234
"LT0154.03",75.0953333590223
"LT0154.04",77.8337709834567
"LT0154.05",74.8653574180756
"LT0154.06",73.5653836685027
"LT0154.07",78.0603762096826
"LT0154.08",75.5698629056755
"LT0154.09",76.4097950720423
"LT0154.10",75.7647270804622
"LT0154.11",74.2508579283077
"LT0154.12",73.1257063797016
"LT0154.13",76.395529576748
"LT0154.14",77.4207674772041
"LT0154.15",76.4400616501972
"LT0154.16",73.1790059779837
"LT0154.17",75.3136129666634
"LT0154.18",76.8508879157679
"LT0154.19",79.6937354363707
"LT0154.20",75.0723709328552
"LT0154.21",76.1180474860474
"LT0154.22",78.0217663910714
"LT0154.23",77.4705799193557
"LT0154.24",75.8811574111484
"LT0154.25",76.0834926535658
"LT0155.01",76.6563094873016
"LT0155.02",75.6728085904551
"LT0155.03",73.6682394071409
"LT0155.04",74.1300781066451
"LT0155.05",82.3523804877257
"LT0155.06",75.8683025726496
"LT0155.07",75.4611182039506
"LT0155.08",75.1036710782611
"LT0155.09",76.5707657321726
"LT0155.10",79.6600858765078
"LT0155.11",75.6309383310485
"LT0155.12",75.0015248198289
"LT0155.13",73.6768673348548
"LT0155.14",75.4743426448218
"LT0155.15",76.1013885019134
"LT0155.16",79.6015971561214
"LT0155.17",79.2576956430336
"LT0155.18",79.1123037640638
"LT0155.19",73.6033921856545
"LT0155.20",78.8532288514632
"LT0155.21",76.7466205501289
"LT0155.22",75.9260654826125
"LT0155.23",74.0707602979851
"LT0155.24",76.8946339359895
"LT0155.25",75.1291079606115
"LT0156.01",82.1727799068983
"LT0156.02",76.8350534909218
"LT0156.03",77.1165384261259
"LT0156.04",77.025166580454
"LT0156.05",78.2327858909425
"LT0156.06",76.9225874724706
"LT0156.07",78.0511798876151
"LT0156.08",78.5262011404638
"LT0156.09",75.1502912689752
"LT0156.10",80.7523206748536
"LT0156.11",74.0862989361861
"LT0156.12",79.7075010899896
"LT0156.13",76.4869980705175
"LT0156.14",78.346526239228
"LT0156.15",78.6969768702658
"LT0156.16",78.5003042044489
"LT0156.17",77.7650558351627
"LT0156.18",79.8576613513357
"LT0156.19",79.7135189170679
"LT0156.20",77.046155057096
"LT0156.21",80.2871455195588
"LT0156.22",78.1479971326837
"LT0156.23",77.8360746275025
"LT0156.24",78.630612336418
"LT0156.25",78.5136117126898
"LT0157.01",76.0133942090588
"LT0157.02",75.6924054919044
"LT0157.03",75.857642106633
"LT0157.04",73.7853007721626
"LT0157.05",74.0112164244269
"LT0157.06",75.5899526949192
"LT0157.07",76.7200248234545
"LT0157.08",77.2454819297256
"LT0157.09",74.2063666775022
"LT0157.10",76.7423119200262
"LT0157.11",75.9778219793236
"LT0157.12",76.3275872618573
"LT0157.13",76.7614358374949
"LT0157.14",75.9655731135608
"LT0157.15",76.7594486168003
"LT0157.16",78.8405404930719
"LT0157.17",70.9416953360892
"LT0157.18",76.5567131925228
"LT0157.19",76.940934063741
"LT0157.20",73.0837683633147
"LT0157.21",77.4383443720355
"LT0157.22",75.7961921715897
"LT0157.23",71.8152564709709
"LT0157.24",76.1539526640598
"LT0157.25",75.4996802821211
"LT0158.01",73.6366503360049
"LT0158.02",71.2912526613273
"LT0158.03",69.9909239314796
"LT0158.04",72.2263367963128
"LT0158.05",73.7555977646779
"LT0158.06",68.3484481341603
"LT0158.07",67.3359965638054
"LT0158.08",70.3976564719484
"LT0158.09",67.6240615752307
"LT0158.10",73.0406547111277
"LT0158.11",70.3136289877698
"LT0158.12",73.5679664253074
"LT0158.13",71.867420730696
"LT0158.14",69.7434014856137
"LT0158.15",68.3632243899414
"LT0158.16",67.5857877462306
"LT0158.17",72.3212238424871
"LT0158.18",69.5427130397891
"LT0158.19",73.5294564626917
"LT0158.20",67.2063678051698
"LT0158.21",67.5571727330564
"LT0158.22",75.1141211510956
"LT0158.23",67.8714390298846
"LT0158.24",68.1640935364899
"LT0158.25",65.6930401169187
"LT0159.01",72.2862734002433
"LT0159.02",75.6673667726565
"LT0159.03",75.1199613612865
"LT0159.04",77.1742466402796
"LT0159.05",76.031414795811
"LT0159.06",74.9720077636419
"LT0159.07",76.5278034997046
"LT0159.08",76.2746233313252
"LT0159.09",73.6762265391426
"LT0159.10",77.0844144477694
"LT0159.11",74.4804906434678
"LT0159.12",77.1650661944343
"LT0159.13",76.0452311996714
"LT0159.14",71.052805792813
"LT0159.15",74.3380744325305
"LT0159.16",80.3745523687737
"LT0159.17",75.5360231931286
"LT0159.18",75.6941559466881
"LT0159.19",77.1062711939676
"LT0159.20",76.5878317250197
"LT0159.21",75.0584862725946
"LT0159.22",75.0115376323291
"LT0159.23",75.586491685079
"LT0159.24",75.8045792253806
"LT0159.25",76.9247365305027
"LT0160.01",69.7788051924797
"LT0160.02",69.6749718814421
"LT0160.03",69.0878297057093
"LT0160.04",68.5736646306812
"LT0160.05",72.5043997342287
"LT0160.06",67.9331682103995
"LT0160.07",70.1034935745291
"LT0160.08",67.8544465353729
"LT0160.09",67.703902040939
"LT0160.10",68.3361811745131
"LT0160.11",66.9874209230655
"LT0160.12",66.9330456657551
"LT0160.13",66.6097094050432
"LT0160.14",74.654719639564
"LT0160.15",67.351682069516
"LT0160.16",69.744874128771
"LT0160.17",65.5182123897168
"LT0160.18",69.3437604964836
"LT0160.19",68.611429207766
"LT0160.20",63.1952232785508
"LT0161.01",77.4699912505174
"LT0161.02",77.5564378804276
"LT0161.03",75.7504917708773
"LT0161.04",75.865079601158
"LT0161.05",79.2218675000289
"LT0161.06",82.048709506429
"LT0161.07",80.4156838389953
"LT0161.08",75.0403269618319
"LT0161.09",80.2336294692914
"LT0161.10",79.5967567852471
"LT0161.11",83.1218710520512
"LT0161.12",77.3521889228653
"LT0161.13",76.2387260224607
"LT0161.14",77.3652270180363
"LT0161.15",79.2216631311605
"LT0161.16",78.7454504644199
"LT0161.17",78.3809318287799
"LT0161.18",77.3782606376066
"LT0161.19",77.6721858108046
"LT0161.20",78.3006086218371
"LT0161.21",77.671048905214
"LT0161.22",79.4967006892983
"LT0161.23",83.6039533099965
"LT0161.24",80.9234749762305
"LT0161.25",77.9237075307685
"LT0162.01",77.2736921103214
"LT0162.02",74.891133853876
"LT0162.03",75.1210320288823
"LT0162.04",75.1990586164346
"LT0162.05",72.4676970207024
"LT0162.06",73.8757117549054
"LT0162.07",75.5483337831769
"LT0162.08",73.9403647626676
"LT0162.09",75.6352360705558
"LT0162.10",72.2123904625277
"LT0162.11",76.3026606313849
"LT0162.12",76.3098230396807
"LT0162.13",75.2151290362924
"LT0162.14",77.0644574544512
"LT0162.15",72.7370440180038
"LT0162.16",73.267986734571
"LT0162.17",78.1310439442233
"LT0162.18",75.4674253903092
"LT0162.19",73.9684623935393
"LT0162.20",76.2761987136657
"LT0162.21",75.1166631333596
"LT0162.22",73.0550121344931
"LT0162.23",74.3491683160971
"LT0162.24",73.3511799392155
"LT0162.25",74.353896193068
"LT0163.01",71.0483122443993
"LT0163.02",71.1103917178056
"LT0163.03",74.1775117961209
"LT0163.04",72.5492144151712
"LT0163.05",70.8025397401848
"LT0163.06",77.0839597818722
"LT0163.07",73.5501381111586
"LT0163.08",75.4769973659861
"LT0163.09",74.9974768285264
"LT0163.10",68.3783722382474
"LT0163.11",74.231355629221
"LT0163.12",73.2333357778819
"LT0163.13",72.9889502896241
"LT0163.14",75.6866322355764
"LT0163.15",74.0233335707021
"LT0163.16",71.8378031092602
"LT0163.17",75.8411111481565
"LT0163.18",75.4812838467496
"LT0163.19",78.3840183301053
"LT0163.20",74.8221145946253
"LT0163.21",73.1495357412295
"LT0163.22",73.4509558930729
"LT0163.23",71.88478405222
"LT0163.24",72.1142308909399
"LT0163.25",73.9911248590517
"LT0164.01",77.0623878731623
"LT0164.02",73.771348700081
"LT0164.03",70.8097040546311
"LT0164.04",73.1568985778841
"LT0165.01",64.2646662237056
"LT0165.02",73.530150542957
"LT0165.03",67.9256427694322
"LT0165.04",77.1088706941446
"LT0165.05",67.8316542237959
"LT0165.06",70.3425986795358
"LT0165.07",69.2178189678413
"LT0165.08",71.949476003355
"LT0165.09",69.2862323412271
"LT0165.10",72.9271488889507
"LT0165.11",65.0762202203416
"LT0165.12",72.1793425722091
"LT0165.13",68.783919588487
"LT0165.14",72.7720074682711
"LT0165.15",72.2121743808623
"LT0165.16",74.5164979851685
"LT0165.17",73.3260028353641
"LT0165.18",73.2081252474494
"LT0165.19",67.0350266314818
"LT0165.20",72.0995623026748
"LT0165.21",75.9505846006532
"LT0165.22",67.9886249722467
"LT0165.23",76.385352352678
"LT0165.24",66.4363636378534
"LT0165.25",74.6470810201779
"LT0166.01",73.8819153181196
"LT0166.02",59.7534339177016
"LT0166.03",76.4303259647515
"LT0166.04",72.2943917086902
"LT0166.05",76.3508491535282
"LT0166.06",60.547508458559
"LT0166.07",74.5678937779381
"LT0166.08",70.9702806586049
"LT0166.09",75.8137909901989
"LT0166.10",72.0027989070498
"LT0166.11",74.5089207463635
"LT0166.12",63.7343972406384
"LT0166.13",71.6708104493697
"LT0166.14",74.0043372590253
"LT0166.15",72.8464628282899
"LT0166.16",62.9419000670115
"LT0166.17",73.5914395543384
"LT0166.18",72.0905460958299
"LT0166.19",76.072727491506
"LT0166.20",60.4135206550676
"LT0166.21",73.6805915295071
"LT0166.22",74.6970705482788
"LT0166.23",68.9925516732254
"LT0166.24",64.5891570250869
"LT0166.25",76.7532970097514
"LT0167.01",67.0285411247278
"LT0167.02",69.4766084163778
"LT0167.03",72.4692844346984
"LT0167.04",66.1935222215074
"LT0167.05",69.8783427410688
"LT0167.06",66.3635309887613
"LT0167.07",70.643367442033
"LT0167.08",66.1407906198559
"LT0167.09",70.161194153874
"LT0167.10",67.8518881764011
"LT0167.11",68.2791870611746
"LT0167.12",64.4581494127645
"LT0167.13",64.9070606636092
"LT0167.14",65.5257216132136
"LT0167.15",66.9714030237792
"LT0167.16",69.4632782708107
"LT0167.17",70.8424133972383
"LT0167.18",65.9474031436101
"LT0167.19",67.3777183343555
"LT0167.20",66.3402905661154
"LT0167.21",67.5213413151366
"LT0167.22",68.4470481209052
"LT0167.23",69.8979269699004
"LT0167.24",68.9572117012526
"LT0167.25",68.2851606056843
"LT0168.01",79.3206254312797
"LT0168.02",75.2141223307835
"LT0168.03",75.9191968430982
"LT0168.04",78.1996355910931
"LT0168.05",74.8162365191799
"LT0168.06",77.6180586116618
"LT0168.07",80.394277711416
"LT0168.08",83.7546914629372
"LT0168.09",75.8796052086808
"LT0168.10",74.0438812768297
"LT0168.11",78.5584297333852
"LT0168.12",76.5592323335528
"LT0168.13",79.2829680322834
"LT0168.14",78.6362124036306
"LT0168.15",77.3110051655627
"LT0168.16",77.2491921886925
"LT0168.17",76.7616183776201
"LT0168.18",77.732348286401
"LT0168.19",78.7613183873306
"LT0168.20",76.8003230012146
"LT0168.21",77.6628128191164
"LT0168.22",74.5546761756694
"LT0168.23",85.0968132881825
"LT0168.24",75.9592988874117
"LT0168.25",78.333632601972
"LT0169.01",69.4475387988398
"LT0169.02",64.2476032486732
"LT0169.03",68.7780857544461
"LT0169.04",67.523222176649
"LT0169.05",70.0584013093459
"LT0169.06",67.0076264728057
"LT0169.07",66.8736064260031
"LT0169.08",67.9004149387637
"LT0169.09",65.2679246532689
"LT0169.10",70.7337092183719
"LT0169.11",64.357283878409
"LT0169.12",69.3365536696156
"LT0169.13",66.8043231721997
"LT0169.14",69.2331920020341
"LT0169.15",64.7537011940902
"LT0169.16",63.8577787087267
"LT0169.17",71.9394380747405
"LT0169.18",68.7424421741821
"LT0169.19",67.496412679101
"LT0169.20",69.2049227871089
"LT0169.21",69.2877054509692
"LT0169.22",66.6850041877778
"LT0169.23",69.7250510431646
"LT0169.24",71.029876613101
"LT0169.25",68.0979196162078
"LT0170.01",70.5935793805378
"LT0170.02",58.8895182547737
"LT0170.03",67.6416111307482
"LT0170.04",67.6246623000103
"LT0170.05",69.2371546708137
"LT0170.06",56.3687904709882
"LT0170.07",70.4328788331167
"LT0170.08",69.9089665170945
"LT0170.09",61.5220710500118
"LT0171.01",75.098707168355
"LT0171.02",75.4749477447372
"LT0171.03",74.9265693797553
"LT0171.04",74.2839704196914
"LT0171.05",73.4650519638514
"LT0171.06",77.6336570809261
"LT0171.07",77.1527436095973
"LT0171.08",76.7309840847435
"LT0171.09",79.6839108605016
"LT0171.10",71.110387983544
"LT0171.11",77.1306666666437
"LT0171.12",74.6307711111715
"LT0171.13",73.7680881528151
"LT0171.14",79.3992875502623
"LT0171.15",75.4398952290523
"LT0171.16",73.0419926614887
"LT0171.17",77.4637392763139
"LT0171.18",76.8672772133533
"LT0171.19",78.6922293535657
"LT0171.20",75.0682358717882
"LT0171.21",79.1222306443169
"LT0171.22",76.9149029684726
"LT0171.23",77.3629055907925
"LT0171.24",78.423426591286
"LT0171.25",71.5450830243812
"LT0172.01",80.9832551017958
"LT0172.02",78.385095902473
"LT0172.03",82.460577346321
"LT0172.04",78.3954120312459
"LT0172.05",82.9044484225095
"LT0172.06",83.5744125993592
"LT0172.07",78.8967179245739
"LT0172.08",79.6821386892966
"LT0172.09",82.3526710742627
"LT0172.10",79.2199844779606
"LT0172.11",80.3787622230241
"LT0172.12",78.2814878966166
"LT0172.13",79.3283682350386
"LT0172.14",80.6945853955004
"LT0172.15",78.1973129849786
"LT0172.16",80.4735478824209
"LT0172.17",81.1981912244003
"LT0172.18",81.0726134600408
"LT0172.19",81.0686649475433
"LT0172.20",83.6223426225199
"LT0172.21",81.4079605568621
"LT0172.22",78.1824931527556
"LT0172.23",80.1769495895517
"LT0172.24",81.4387675091236
"LT0172.25",76.9979380657627
"LT0173.01",78.4003345781733
"LT0173.02",73.8534330604138
"LT0173.03",79.2188253529327
"LT0173.04",79.0253229184089
"LT0173.05",75.9433382622185
"LT0173.06",75.9190378969731
"LT0173.07",74.0843264588313
"LT0173.08",76.1345679065061
"LT0173.09",75.2270967468775
"LT0173.10",75.8799632103695
"LT0173.11",74.7923213168679
"LT0173.12",76.6559410521335
"LT0173.13",76.8643778956177
"LT0173.14",77.6373332278787
"LT0173.15",75.2369950091744
"LT0173.16",76.526295723543
"LT0173.17",75.4908928675974
"LT0173.18",76.6575855230435
"LT0173.19",73.1983574249354
"LT0173.20",78.1813689044979
"LT0173.21",74.9149889049914
"LT0173.22",76.7755228747848
"LT0173.23",77.1586042047904
"LT0173.24",76.316141755202
"LT0173.25",77.1838633187771
"LT0174.01",69.5917790310942
"LT0174.02",71.9325095048854
"LT0174.03",72.1774946908656
"LT0174.04",67.7399400476679
"LT0174.05",70.7225396620354
"LT0174.06",70.5405241197877
"LT0174.07",73.0854662357485
"LT0174.08",68.6673304859851
"LT0174.09",71.796909850501
"LT0174.10",69.316320297787
"LT0174.11",72.6217487321354
"LT0174.12",68.5517649709155
"LT0174.13",69.65380289361
"LT0174.14",69.8094056548567
"LT0174.15",69.7436971706307
"LT0174.16",73.9256943489555
"LT0174.17",72.5284766423621
"LT0174.18",73.5226723952552
"LT0174.19",70.4378762941562
"LT0174.20",72.051487176975
"LT0174.21",68.5447616216137
"LT0174.22",74.427167236865
"LT0174.23",70.6796129685053
"LT0174.24",75.0879729571062
"LT0174.25",73.8641142603887
"LT0175.01",69.3191497281376
"LT0175.02",73.4634884262138
"LT0175.03",70.7270779496214
"LT0175.04",75.5341602955265
"LT0175.05",72.7790977003275
"LT0175.06",72.4376048447268
"LT0175.07",73.3517992737289
"LT0175.08",73.5290747681841
"LT0175.09",73.648807149724
"LT0175.10",75.5359738701844
"LT0175.11",74.7031962316177
"LT0175.12",76.9482770067226
"LT0175.13",73.6339711454752
"LT0175.14",72.3464103843733
"LT0175.15",72.6800356722865
"LT0175.16",72.3622230453252
"LT0175.17",76.8791399603435
"LT0175.18",74.3260676208912
"LT0175.19",76.2605680486817
"LT0175.20",75.1195768276012
"LT0175.21",75.1972870901009
"LT0175.22",73.7188435369649
"LT0175.23",73.6511292018063
"LT0175.24",73.9975267791457
"LT0175.25",69.9533743958346
"LT0176.01",76.1785427838134
"LT0176.02",74.9435041435906
"LT0176.03",74.956375650411
"LT0176.04",74.942562768238
"LT0176.05",76.9872687649838
"LT0176.06",72.9047159148983
"LT0176.07",80.7911325916491
"LT0176.08",76.4973159337353
"LT0176.09",80.2291560710095
"LT0176.10",75.3727221639077
"LT0176.11",78.758584880387
"LT0176.12",77.5003361196628
"LT0176.13",74.8144795942027
"LT0176.14",76.3553644875689
"LT0176.15",80.2481607385812
"LT0176.16",75.8652155784892
"LT0176.17",73.9012373176385
"LT0176.18",76.4511332677884
"LT0176.19",74.18993921946
"LT0176.20",73.0677736542166
"LT0176.21",77.9271226089232
"LT0176.22",75.0275418219913
"LT0176.23",76.0526536916514
"LT0176.24",78.5806171982314
"LT0176.25",75.8476031145948
"LT0177.01",83.056967501419
"LT0177.02",78.8972817876254
"LT0177.03",83.3183753799234
"LT0177.04",79.0701251302174
"LT0177.05",81.2104954019961
"LT0177.06",77.3979616095955
"LT0177.07",80.723402546501
"LT0177.08",80.6196332524701
"LT0177.09",81.2356934981504
"LT0177.10",79.2895206753663
"LT0177.11",81.9319007135204
"LT0177.12",79.2657647705299
"LT0177.13",81.7300323506573
"LT0177.14",81.1240505459539
"LT0177.15",77.1482682081545
"LT0177.16",80.57616588745
"LT0177.17",82.6476194472052
"LT0177.18",79.0417423625851
"LT0177.19",81.8427753366072
"LT0177.20",77.1576269812663
"LT0177.21",84.0603433147933
"LT0177.22",81.3270651121566
"LT0177.23",79.7034304233352
"LT0177.24",81.169381748842
"LT0177.25",81.1329067344311
"LT0178.01",71.6211177133235
"LT0178.02",75.9260037097919
"LT0178.03",71.914410271623
"LT0178.04",79.993271241925
"LT0178.05",71.4155011901108
"LT0178.06",75.8294157089614
"LT0178.07",72.2429791406959
"LT0178.08",76.4408825388067
"LT0178.09",67.2701185033983
"LT0178.10",77.7611506479395
"LT0178.11",70.4552499374812
"LT0178.12",75.3892532329378
"LT0178.13",69.1950077983241
"LT0178.14",76.4556334104985
"LT0178.15",71.0113473757792
"LT0178.16",77.8970866452515
"LT0178.17",70.998812345077
"LT0178.18",79.4244175075073
"LT0178.19",71.9298113913312
"LT0178.20",76.8193207985128
"LT0178.21",69.4574274070027
"LT0178.22",76.6674454229471
"LT0178.23",67.997070137607
"LT0178.24",76.5544829021327
"LT0178.25",72.8685242699264
"LT0179.01",63.20090544889
"LT0179.02",66.8460357414959
"LT0179.03",67.5590548872504
"LT0179.04",67.4946794489088
"LT0179.05",59.2883688037095
"LT0179.06",69.2166044241239
"LT0179.07",66.2380828354145
"LT0179.08",62.6106326745967
"LT0179.09",69.3470971876492
"LT0179.10",61.8757824011317
"LT0179.11",70.1179309145118
"LT0179.12",70.8351247112373
"LT0179.13",69.4298466135729
"LT0179.14",61.2298794917033
"LT0179.15",68.9855787039102
"LT0179.16",59.5293151276644
"LT0179.17",66.8871235599811
"LT0179.18",66.3454155749855
"LT0179.19",67.7912049830497
"LT0179.20",65.5722121627097
"LT0179.21",68.78066437926
"LT0179.22",68.9300977885998
"LT0179.23",67.9405984437276
"LT0179.24",70.5489467910355
"LT0179.25",62.7622417754019
"LT0180.01",75.7925581675353
"LT0180.02",63.0664529383044
"LT0180.03",74.7393243397519
"LT0180.04",72.7981814982805
"LT0180.05",77.9442432443679
"LT0180.06",66.1905847758892
"LT0180.07",74.3410002455446
"LT0180.08",73.2251600963254
"LT0180.09",74.2706231744908
"LT0180.10",69.8223996706012
"LT0180.11",75.2392347132069
"LT0180.12",79.3701587596237
"LT0180.13",74.8861693561183
"LT0180.14",65.3010232708525
"LT0180.15",72.3697597939396
"LT0180.16",69.9635039553067
"LT0180.17",72.8553234574339
"LT0180.18",65.7507406551214
"LT0180.19",76.9583280702869
"LT0180.20",75.5912662307935
"LT0180.21",76.1093530937944
"LT0180.22",65.5513362551568
"LT0180.23",74.7863706132391
"LT0180.24",76.2307348319432
"LT0180.25",73.9027873305378
"LT0181.01",67.7999792141222
"LT0181.02",66.4798356599532
"LT0181.03",64.5076841012465
"LT0181.04",65.9998501331171
"LT0181.05",71.2202829585146
"LT0181.06",65.8751671556675
"LT0181.07",65.0333196006966
"LT0181.08",63.1147921399245
"LT0181.09",63.8938679023976
"LT0181.10",68.1681980314277
"LT0181.11",65.7164558225909
"LT0181.12",63.7171427609585
"LT0181.13",68.2053677574085
"LT0181.14",64.5114898497993
"LT0181.15",67.7726109022215
"LT0181.16",67.4762784001606
"LT0181.17",67.0002198728836
"LT0181.18",66.9393279873726
"LT0181.19",62.4445419132257
"LT0181.20",62.8753397402979
"LT0181.21",65.0453042014305
"LT0181.22",68.0491531910113
"LT0181.23",65.5212974251673
"LT0181.24",68.0259730897893
"LT0181.25",64.2139305113012
"LT0182.01",70.7056968947599
"LT0182.02",71.3599808934274
"LT0182.03",68.7635105677097
"LT0182.04",73.3957803934266
"LT0182.05",70.171725245363
"LT0182.06",71.8166674901265
"LT0182.07",69.011704143352
"LT0182.08",68.2432831222734
"LT0182.09",70.6965849737479
"LT0182.10",66.9480373290307
"LT0182.11",72.2419585048069
"LT0182.12",70.9793854936241
"LT0182.13",70.6448217393618
"LT0182.14",67.1838293110971
"LT0182.15",70.2095746296421
"LT0182.16",69.9973345039813
"LT0182.17",70.7815722272169
"LT0182.18",70.057420691274
"LT0182.19",69.5345403582255
"LT0182.20",65.486363056788
"LT0182.21",68.81882982286
"LT0182.22",71.6027743567706
"LT0182.23",71.9924320655014
"LT0182.24",68.2670203151906
"LT0182.25",72.8352636979087
"LT0183.01",76.3525244284228
"LT0183.02",82.4878763677473
"LT0183.03",79.3361042522321
"LT0183.04",74.8836463297644
"LT0183.05",77.4228356060066
"LT0183.06",79.3278714960061
"LT0183.07",78.9895410775243
"LT0183.08",77.1184015295737
"LT0183.09",76.9924163128396
"LT0183.10",78.185453648473
"LT0183.11",78.5752877118393
"LT0183.12",77.9788314926836
"LT0183.13",76.4292707749493
"LT0183.14",77.4216928002586
"LT0183.15",77.6695780597835
"LT0183.16",78.1765701420403
"LT0183.17",81.6064086430015
"LT0183.18",78.1483570562354
"LT0183.19",78.2644790792834
"LT0183.20",77.5110869476704
"LT0183.21",78.5125506163336
"LT0183.22",76.8853021497658
"LT0183.23",78.6260823552478
"LT0183.24",80.4462124160754
"LT0183.25",78.5277783500964
"LT0184.01",78.6112852994091
"LT0184.02",75.9706183487623
"LT0184.03",72.4594802136612
"LT0184.04",74.1067117585697
"LT0184.05",82.1183217508247
"LT0184.06",76.5534338094513
"LT0184.07",72.1687651436693
"LT0184.08",76.9350832193909
"LT0184.09",74.0966733932033
"LT0184.10",77.2711054396208
"LT0184.11",76.3557144900713
"LT0184.12",72.7405806750307
"LT0184.13",76.9683087963559
"LT0184.14",75.8275712100512
"LT0184.15",76.0516656081067
"LT0184.16",77.6829529255708
"LT0184.17",82.0551575192281
"LT0184.18",72.204120774578
"LT0184.19",74.1568787840179
"LT0184.20",71.5919906368327
"LT0184.21",74.6257446316945
"LT0184.22",74.1682489031831
"LT0184.23",77.3603767942128
"LT0184.24",74.6026712814523
"LT0184.25",75.6704652238331
"LT0185.01",72.0618800158596
"LT0185.02",61.1473861587272
"LT0185.03",70.5946142848268
"LT0185.04",72.7270537754372
"LT0185.05",72.7918126695211
"LT0185.06",62.5714889938512
"LT0185.07",74.693893121992
"LT0185.08",72.4555779607243
"LT0185.09",75.841980343545
"LT0185.10",66.3591360323296
"LT0185.11",72.2246648331729
"LT0185.12",74.1621815947545
"LT0185.13",73.9208315444885
"LT0185.14",62.799738722418
"LT0185.15",73.0837727807689
"LT0185.16",70.2772749983762
"LT0185.17",68.4907292116864
"LT0185.18",60.4038365329817
"LT0185.19",75.3296855117341
"LT0185.20",69.2785163820435
"LT0185.21",71.8329654200375
"LT0185.22",62.8604874517777
"LT0185.23",73.1464282239333
"LT0185.24",74.4519236292671
"LT0185.25",72.0495336999631
"LT0186.01",69.2981324817334
"LT0186.02",59.5216282727808
"LT0186.03",67.7181309433578
"LT0186.04",67.2992464578032
"LT0186.05",63.6176672952309
"LT0186.06",54.4673235496429
"LT0186.07",69.5908750636752
"LT0186.08",65.4491161964563
"LT0186.09",65.0735762132125
"LT0186.10",70.5892326673823
"LT0186.11",55.9585870427645
"LT0186.12",68.3875435263334
"LT0186.13",67.6471150964367
"LT0186.14",65.4173057800172
"LT0186.15",57.1067764615314
"LT0186.16",66.7392952962726
"LT0186.17",67.8131789358804
"LT0186.18",69.2520571140793
"LT0186.19",56.3125937263599
"LT0186.20",65.8697181915897
"LT0186.21",66.6912291177771
"LT0186.22",69.244564820673
"LT0186.23",57.6996538519944
"LT0186.24",68.430916282587
"LT0186.25",65.9998752594832
"LT0187.01",67.8991659293687
"LT0187.02",63.2812118256019
"LT0187.03",63.9150235501844
"LT0187.04",64.0087903329071
"LT0187.05",66.8229397337564
"LT0187.06",63.9814011922372
"LT0187.07",67.7187868778722
"LT0187.08",68.6215935033937
"LT0187.09",66.3538422839628
"LT0187.10",63.9536089272235
"LT0187.11",62.508588363559
"LT0187.12",67.9734578587041
"LT0187.13",65.3596926572346
"LT0187.14",69.6046794441848
"LT0187.15",65.0063888230482
"LT0187.16",67.1076693480607
"LT0187.17",65.1251169151702
"LT0187.18",64.5731875685914
"LT0187.19",68.4359827243535
"LT0187.20",67.653425926994
"LT0187.21",68.9113109289473
"LT0187.22",69.4568819269339
"LT0187.23",61.8117748325682
"LT0187.24",66.7501686263724
"LT0187.25",65.8053494132855
"LT0188.01",70.9165636030483
"LT0188.02",71.4050902172854
"LT0188.03",71.8567604450732
"LT0188.04",70.5345311672895
"LT0188.05",70.83167115536
"LT0188.06",72.5617802243909
"LT0188.07",70.3872372391691
"LT0188.08",73.2443979094941
"LT0188.09",72.6272254020807
"LT0188.10",73.3527901129992
"LT0188.11",70.7129429626324
"LT0188.12",71.0762473936022
"LT0188.13",75.1016006655615
"LT0188.14",70.8271985418417
"LT0188.15",70.0892734010613
"LT0188.16",68.7473675091572
